year,hs_version,source_country_iso3c,exporter_iso3c,consumer_iso3c,dom_source,sciname,habitat,method,consumption_source,sciname_hs_modified,consumption_live_t
2002,HS02,IDN,GBR,THA,foreign,rajiformes,marine,capture,foreign,rajiformes,0.822072161266132
2002,HS02,IDN,GBR,USA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,3.47171947783882
2002,HS02,IDN,GBR,USA,foreign,rajiformes,marine,capture,foreign,rajiformes,2.23553120512034
2002,HS02,IDN,IDN,AUS,domestic,alopias,marine,capture,foreign,alopias,0.0158264302881255
2002,HS02,IDN,IDN,AUS,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,1358.94438043085
2002,HS02,IDN,IDN,AUS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.0369689868808963
2002,HS02,IDN,IDN,AUS,domestic,rajiformes,marine,capture,foreign,rajiformes,940.831204592835
2002,HS02,IDN,IDN,AUT,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,17.7541567948255
2002,HS02,IDN,IDN,AUT,domestic,rajiformes,marine,capture,foreign,rajiformes,11.4323670984402
2002,HS02,IDN,IDN,BEL,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,411.235918781714
2002,HS02,IDN,IDN,BEL,domestic,rajiformes,marine,capture,foreign,rajiformes,359.351208444141
2002,HS02,IDN,IDN,CAN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,10.1811971066658
2002,HS02,IDN,IDN,CAN,domestic,rajiformes,marine,capture,foreign,rajiformes,81.7154191484715
2002,HS02,IDN,IDN,CHE,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,86.2343184403502
2002,HS02,IDN,IDN,CHE,domestic,rajiformes,marine,capture,foreign,rajiformes,10.0844841010305
2002,HS02,IDN,IDN,CHN,domestic,alopias,marine,capture,foreign,alopias,1.14115727897274
2002,HS02,IDN,IDN,CHN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,80.3762465084879
2002,HS02,IDN,IDN,CHN,domestic,lamnidae,marine,capture,foreign,lamnidae,0.13891416159105
2002,HS02,IDN,IDN,CHN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,4.24111817630192
2002,HS02,IDN,IDN,CHN,domestic,rajiformes,marine,capture,foreign,rajiformes,267.077088022776
2002,HS02,IDN,IDN,CHN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.251333687331184
2002,HS02,IDN,IDN,CHN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.478019726096334
2002,HS02,IDN,IDN,CZE,domestic,alopias,marine,capture,foreign,alopias,6.46724340348437
2002,HS02,IDN,IDN,CZE,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,34.8575088566825
2002,HS02,IDN,IDN,CZE,domestic,lamnidae,marine,capture,foreign,lamnidae,1.33110285968475
2002,HS02,IDN,IDN,CZE,domestic,prionace glauca,marine,capture,foreign,prionace glauca,20.1490934663463
2002,HS02,IDN,IDN,CZE,domestic,rajiformes,marine,capture,foreign,rajiformes,21.9470035657517
2002,HS02,IDN,IDN,CZE,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,2.43637013847992
2002,HS02,IDN,IDN,DEU,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,698.191218740158
2002,HS02,IDN,IDN,DEU,domestic,rajiformes,marine,capture,foreign,rajiformes,131.52463768647
2002,HS02,IDN,IDN,DEU,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.816461096655116
2002,HS02,IDN,IDN,ESP,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,146.059093332825
2002,HS02,IDN,IDN,ESP,domestic,rajiformes,marine,capture,foreign,rajiformes,391.783830762828
2002,HS02,IDN,IDN,FIN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,21.304654812444
2002,HS02,IDN,IDN,FIN,domestic,rajiformes,marine,capture,foreign,rajiformes,48.344079882561
2002,HS02,IDN,IDN,FRA,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,860.256920700798
2002,HS02,IDN,IDN,FRA,domestic,rajiformes,marine,capture,foreign,rajiformes,344.853168627656
2002,HS02,IDN,IDN,FRA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.708955600552736
2002,HS02,IDN,IDN,GBR,domestic,alopias,marine,capture,foreign,alopias,0.902491828655089
2002,HS02,IDN,IDN,GBR,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,2315.76581344443
2002,HS02,IDN,IDN,JPN,domestic,rajiformes,marine,capture,foreign,rajiformes,17957.0191755782
2002,HS02,IDN,IDN,GBR,domestic,lamnidae,marine,capture,foreign,lamnidae,0.166941753881183
2002,HS02,IDN,IDN,GBR,domestic,prionace glauca,marine,capture,foreign,prionace glauca,2.81176430653144
2002,HS02,IDN,IDN,GBR,domestic,rajiformes,marine,capture,foreign,rajiformes,2342.67019466743
2002,HS02,IDN,IDN,GBR,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.30556008580577
2002,HS02,IDN,IDN,GBR,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,1.50227453861201
2002,HS02,IDN,IDN,GRC,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,10.7695271863781
2002,HS02,IDN,IDN,GRC,domestic,rajiformes,marine,capture,foreign,rajiformes,6.93478094702813
2002,HS02,IDN,IDN,HRV,domestic,rajiformes,marine,capture,foreign,rajiformes,2.96110663195457
2002,HS02,IDN,IDN,HUN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,4.94309354243956
2002,HS02,IDN,IDN,HUN,domestic,rajiformes,marine,capture,foreign,rajiformes,3.18298754664422
2002,HS02,IDN,IDN,ISR,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,185.045184728801
2002,HS02,IDN,IDN,ISR,domestic,rajiformes,marine,capture,foreign,rajiformes,119.155446584481
2002,HS02,IDN,IDN,ITA,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,27.6489249939153
2002,HS02,IDN,IDN,ITA,domestic,rajiformes,marine,capture,foreign,rajiformes,15.325341015295
2002,HS02,IDN,IDN,JPN,domestic,alopias,marine,capture,foreign,alopias,3.39617300344513
2002,HS02,IDN,IDN,JPN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,5667.32302780269
2002,HS02,IDN,IDN,JPN,domestic,lamnidae,marine,capture,foreign,lamnidae,0.674206957067678
2002,HS02,IDN,IDN,JPN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,1.24119517093037
2002,HS02,IDN,IDN,JPN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,5.71704096632295
2002,HS02,IDN,IDN,JPN,foreign,rajiformes,marine,capture,foreign,rajiformes,0.385248788349802
2002,HS02,IDN,IDN,KOR,domestic,alopias,marine,capture,foreign,alopias,15.5886912019898
2002,HS02,IDN,IDN,KOR,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,252.193336422601
2002,HS02,IDN,IDN,KOR,domestic,lamnidae,marine,capture,foreign,lamnidae,3.18983970450061
2002,HS02,IDN,IDN,KOR,domestic,prionace glauca,marine,capture,foreign,prionace glauca,48.4968373127256
2002,HS02,IDN,IDN,KOR,domestic,rajiformes,marine,capture,foreign,rajiformes,168.710810797958
2002,HS02,IDN,IDN,KOR,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,5.83848959983712
2002,HS02,IDN,IDN,LBN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,3.86403412273518
2002,HS02,IDN,IDN,LBN,domestic,rajiformes,marine,capture,foreign,rajiformes,2.48815289188405
2002,HS02,IDN,IDN,LKA,domestic,alopias,marine,capture,foreign,alopias,1.38677946425171
2002,HS02,IDN,IDN,LKA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,5.97091381373216
2002,HS02,IDN,IDN,LKA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.483615392253843
2002,HS02,IDN,IDN,LKA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,1.31311179142778
2002,HS02,IDN,IDN,LTU,domestic,rajiformes,marine,capture,foreign,rajiformes,0.191498843992304
2002,HS02,IDN,IDN,LVA,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,0.729337857145187
2002,HS02,IDN,IDN,LVA,domestic,rajiformes,marine,capture,foreign,rajiformes,0.469639770451035
2002,HS02,IDN,IDN,MEX,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,5.85880430343806
2002,HS02,IDN,IDN,MEX,domestic,rajiformes,marine,capture,foreign,rajiformes,3.77263771683861
2002,HS02,IDN,IDN,MLT,domestic,rajiformes,marine,capture,foreign,rajiformes,3.155267979743
2002,HS02,IDN,IDN,MUS,domestic,rajiformes,marine,capture,foreign,rajiformes,38.2310652115326
2002,HS02,IDN,IDN,MYS,domestic,alopias,marine,capture,foreign,alopias,0.493681333176539
2002,HS02,IDN,IDN,MYS,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,2053.46078222265
2002,HS02,IDN,IDN,MYS,domestic,lamnidae,marine,capture,foreign,lamnidae,0.0542331295617497
2002,HS02,IDN,IDN,MYS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,1.34440829168687
2002,HS02,IDN,IDN,MYS,domestic,rajiformes,marine,capture,foreign,rajiformes,1841.38210259532
2002,HS02,IDN,IDN,MYS,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.0981225547643705
2002,HS02,IDN,IDN,MYS,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,1.98761638019503
2002,HS02,IDN,IDN,NLD,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,1881.0103915698
2002,HS02,IDN,IDN,NLD,domestic,rajiformes,marine,capture,foreign,rajiformes,2327.24531320073
2002,HS02,IDN,IDN,NLD,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,1.11328339261028
2002,HS02,IDN,IDN,NZL,domestic,rajiformes,marine,capture,foreign,rajiformes,0.832404789139544
2002,HS02,IDN,IDN,PRT,domestic,rajiformes,marine,capture,foreign,rajiformes,31.0643315317923
2002,HS02,IDN,IDN,ROU,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,2.72333857539018
2002,HS02,IDN,IDN,ROU,domestic,rajiformes,marine,capture,foreign,rajiformes,5.50725294836024
2002,HS02,IDN,IDN,RUS,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,48.0025127422097
2002,HS02,IDN,IDN,RUS,domestic,rajiformes,marine,capture,foreign,rajiformes,23.0854348085616
2002,HS02,IDN,IDN,SAU,domestic,alopias,marine,capture,foreign,alopias,0.809607510551894
2002,HS02,IDN,IDN,SAU,domestic,lamnidae,marine,capture,foreign,lamnidae,0.157335956997315
2002,HS02,IDN,IDN,SAU,domestic,prionace glauca,marine,capture,foreign,prionace glauca,3.07939963398504
2002,HS02,IDN,IDN,SAU,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.290665724340153
2002,HS02,IDN,IDN,SVK,domestic,rajiformes,marine,capture,foreign,rajiformes,4.79685826446098
2002,HS02,IDN,IDN,SVN,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,1.80106849910681
2002,HS02,IDN,IDN,SWE,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,57.4051209610097
2002,HS02,IDN,IDN,SWE,domestic,rajiformes,marine,capture,foreign,rajiformes,55.1299071682
2002,HS02,IDN,IDN,THA,domestic,alopias,marine,capture,foreign,alopias,2.00385892528238
2002,HS02,IDN,IDN,THA,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,3.63891757560474
2002,HS02,IDN,IDN,THA,domestic,lamnidae,marine,capture,foreign,lamnidae,0.395336224134892
2002,HS02,IDN,IDN,THA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,7.30792616295672
2002,HS02,IDN,IDN,THA,domestic,rajiformes,marine,capture,foreign,rajiformes,59.3377907390058
2002,HS02,IDN,IDN,THA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.729801255952002
2002,HS02,IDN,IDN,THA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.706176338866293
2002,HS02,IDN,IDN,TUN,domestic,rajiformes,marine,capture,foreign,rajiformes,158.951117262682
2002,HS02,IDN,IDN,USA,domestic,alopias,marine,capture,foreign,alopias,0.130512014936099
2002,HS02,IDN,IDN,USA,domestic,elasmobranchii,marine,capture,foreign,elasmobranchii,12902.7772587059
2002,HS02,IDN,IDN,USA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,1.01474351878279
2002,HS02,IDN,IDN,USA,domestic,rajiformes,marine,capture,foreign,rajiformes,8771.22308838981
2002,HS02,IDN,IDN,USA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,1.50945464344794
2002,HS02,IDN,IDN,USA,foreign,rajiformes,marine,capture,foreign,rajiformes,0.48492524793418
2002,HS02,IDN,IRL,CHN,foreign,rajiformes,marine,capture,foreign,rajiformes,0.263739907664522
2002,HS02,IDN,IRL,DEU,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,6.7865942610824
2002,HS02,IDN,IRL,DEU,foreign,rajiformes,marine,capture,foreign,rajiformes,3.62410284286525
2002,HS02,IDN,IRL,FRA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.914169881264082
2002,HS02,IDN,IRL,GBR,foreign,rajiformes,marine,capture,foreign,rajiformes,4.27272926753826
2002,HS02,IDN,IRL,JPN,foreign,rajiformes,marine,capture,foreign,rajiformes,6.58923427925788
2002,HS02,IDN,IRL,MAR,foreign,rajiformes,marine,capture,foreign,rajiformes,0.126114478959734
2002,HS02,IDN,IRL,MLT,foreign,rajiformes,marine,capture,foreign,rajiformes,0.835618426278083
2002,HS02,IDN,IRL,NLD,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.271449811041889
2002,HS02,IDN,IRL,POL,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.342270525997124
2002,HS02,IDN,IRL,POL,foreign,rajiformes,marine,capture,foreign,rajiformes,2.3931853325288
2002,HS02,IDN,IRL,ROU,foreign,rajiformes,marine,capture,foreign,rajiformes,0.223950562391513
2002,HS02,IDN,IRL,SVK,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.437694755844059
2002,HS02,IDN,IRL,USA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.623977802277348
2002,HS02,IDN,IRL,USA,foreign,rajiformes,marine,capture,foreign,rajiformes,0.401795668437021
2002,HS02,IDN,ISL,POL,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.741338676997588
2002,HS02,IDN,ISL,POL,foreign,rajiformes,marine,capture,foreign,rajiformes,0.397498167510097
2002,HS02,IDN,JPN,CHN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.432739880519256
2002,HS02,IDN,JPN,CHN,foreign,rajiformes,marine,capture,foreign,rajiformes,0.851719489933747
2002,HS02,IDN,JPN,KOR,foreign,alopias,marine,capture,foreign,alopias,0.661314813976632
2002,HS02,IDN,JPN,KOR,foreign,lamnidae,marine,capture,foreign,lamnidae,0.144370772677735
2002,HS02,IDN,JPN,KOR,foreign,prionace glauca,marine,capture,foreign,prionace glauca,1.54476645945788
2002,HS02,IDN,JPN,KOR,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.261206188226998
2002,HS02,IDN,JPN,NZL,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,4.03622882553406
2002,HS02,IDN,JPN,NZL,foreign,rajiformes,marine,capture,foreign,rajiformes,5.17161844234452
2002,HS02,IDN,JPN,TWN,foreign,rajiformes,marine,capture,foreign,rajiformes,1.51291701304334
2002,HS02,IDN,JPN,USA,foreign,rajiformes,marine,capture,foreign,rajiformes,4.71844105116428
2002,HS02,IDN,KOR,BRA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.858431772058413
2002,HS02,IDN,KOR,BRA,foreign,rajiformes,marine,capture,foreign,rajiformes,0.46028228102864
2002,HS02,IDN,KOR,CHN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.201464351972105
2002,HS02,IDN,KOR,JPN,foreign,alopias,marine,capture,foreign,alopias,5.98889730075848
2002,HS02,IDN,KOR,JPN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,15.4329771600091
2002,HS02,IDN,KOR,JPN,foreign,lamnidae,marine,capture,foreign,lamnidae,1.27927100814492
2002,HS02,IDN,KOR,JPN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,15.6951834235329
2002,HS02,IDN,KOR,JPN,foreign,rajiformes,marine,capture,foreign,rajiformes,9.8536732214043
2002,HS02,IDN,KOR,JPN,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,2.32401909397138
2002,HS02,IDN,KOR,SAU,foreign,alopias,marine,capture,foreign,alopias,0.419513103090906
2002,HS02,IDN,KOR,SAU,foreign,prionace glauca,marine,capture,foreign,prionace glauca,1.30701880185637
2002,HS02,IDN,KOR,SAU,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.158040935419418
2002,HS02,IDN,LTU,BGR,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.806671496363605
2002,HS02,IDN,LTU,BGR,foreign,rajiformes,marine,capture,foreign,rajiformes,0.43252895305292
2002,HS02,IDN,LTU,DEU,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.732366740173927
2002,HS02,IDN,LTU,DEU,foreign,rajiformes,marine,capture,foreign,rajiformes,0.392687507623829
2002,HS02,IDN,LTU,EST,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,3.08028777363461
2002,HS02,IDN,LTU,EST,foreign,rajiformes,marine,capture,foreign,rajiformes,1.65161859795199
2002,HS02,IDN,LTU,RUS,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,6.0030975259987
2002,HS02,IDN,LTU,RUS,foreign,rajiformes,marine,capture,foreign,rajiformes,3.21879910186441
2002,HS02,IDN,LTU,USA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.56374411025691
2002,HS02,IDN,LTU,USA,foreign,rajiformes,marine,capture,foreign,rajiformes,0.302273789142616
2002,HS02,IDN,MUS,ITA,foreign,rajiformes,marine,capture,foreign,rajiformes,4.23321189531064
2002,HS02,IDN,MUS,TWN,foreign,rajiformes,marine,capture,foreign,rajiformes,5.09225124232643
2002,HS02,IDN,MYS,CHN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,6.03765345876531
2002,HS02,IDN,MYS,CHN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.00179150631301171
2002,HS02,IDN,MYS,CHN,foreign,rajiformes,marine,capture,foreign,rajiformes,5.37452632553291
2002,HS02,IDN,MYS,IDN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,15.9146173291426
2002,HS02,IDN,MYS,KOR,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,10.1953532604501
2002,HS02,IDN,MYS,KOR,foreign,rajiformes,marine,capture,foreign,rajiformes,11.7988406608024
2002,HS02,IDN,MYS,SGP,foreign,alopias,marine,capture,foreign,alopias,2.12998743921528
2002,HS02,IDN,MYS,SGP,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,34.7791710248532
2002,HS02,IDN,MYS,SGP,foreign,lamnidae,marine,capture,foreign,lamnidae,0.464994773887292
2002,HS02,IDN,MYS,SGP,foreign,prionace glauca,marine,capture,foreign,prionace glauca,4.97544147753298
2002,HS02,IDN,MYS,SGP,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.84130264166208
2002,HS02,IDN,MYS,TWN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,3.41295358085658
2002,HS02,IDN,NLD,AUT,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,23.9015369772382
2002,HS02,IDN,NLD,AUT,foreign,rajiformes,marine,capture,foreign,rajiformes,11.3470947347932
2002,HS02,IDN,NLD,BEL,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,89.2889156109912
2002,HS02,IDN,NLD,BEL,foreign,rajiformes,marine,capture,foreign,rajiformes,28.2552728073918
2002,HS02,IDN,NLD,BIH,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.359198963824858
2002,HS02,IDN,NLD,CAN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,0.467884976786061
2002,HS02,IDN,NLD,CAN,foreign,rajiformes,marine,capture,foreign,rajiformes,0.0454870060160447
2002,HS02,IDN,NLD,CHE,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,50.7333286314518
2002,HS02,IDN,NLD,CHE,foreign,rajiformes,marine,capture,foreign,rajiformes,4.79523430416918
2002,HS02,IDN,NLD,CHN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,2.96766057449728
2002,HS02,IDN,NLD,CHN,foreign,rajiformes,marine,capture,foreign,rajiformes,1.58652984642686
2002,HS02,IDN,NLD,CZE,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,13.2643944513794
2002,HS02,IDN,NLD,CZE,foreign,rajiformes,marine,capture,foreign,rajiformes,7.66377441433523
2002,HS02,IDN,NLD,DEU,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,274.155936526092
2002,HS02,IDN,NLD,DEU,foreign,rajiformes,marine,capture,foreign,rajiformes,76.692832390224
2002,HS02,IDN,NLD,ESP,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,154.287927014287
2002,HS02,IDN,NLD,ESP,foreign,rajiformes,marine,capture,foreign,rajiformes,11.684800496671
2002,HS02,IDN,NLD,FIN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,3.18571500756616
2002,HS02,IDN,NLD,FRA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,246.465356724215
2002,HS02,IDN,NLD,FRA,foreign,rajiformes,marine,capture,foreign,rajiformes,43.4011244577361
2002,HS02,IDN,NLD,GBR,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,59.4489747489084
2002,HS02,IDN,NLD,GBR,foreign,rajiformes,marine,capture,foreign,rajiformes,34.2830351798006
2002,HS02,IDN,NLD,GRC,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,19.2715861308083
2002,HS02,IDN,NLD,GRC,foreign,rajiformes,marine,capture,foreign,rajiformes,12.4094796373634
2002,HS02,IDN,NLD,HUN,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,3.41873103568968
2002,HS02,IDN,NLD,HUN,foreign,rajiformes,marine,capture,foreign,rajiformes,2.20141055775331
2002,HS02,IDN,NLD,IRL,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,2.50531747552174
2002,HS02,IDN,NLD,IRL,foreign,rajiformes,marine,capture,foreign,rajiformes,0.615966111031555
2002,HS02,IDN,NLD,ISR,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,28.3494110354482
2002,HS02,IDN,NLD,ISR,foreign,rajiformes,marine,capture,foreign,rajiformes,18.2549291266295
2002,HS02,IDN,NLD,ITA,foreign,elasmobranchii,marine,capture,foreign,elasmobranchii,585.485521141265
2002,HS02,IDN,NLD,ITA,foreign,rajiformes,marine,capture,foreign,rajiformes,183.766651606459
